	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YPL029W	1527.70185221967	0.139069478979055	0.0988089653387751	1.4074581036472	0.15929159229231	0.2708263693786
YPL028W	2502.79380776405	-0.249794584782601	0.0513470614351912	-4.86482727152526	1.14556806562477e-06	3.35180665084348e-05
YPL027W	1665.60187951192	0.0748134906893489	0.0490389777009997	1.52559237970868	0.127111411087389	0.228019606687863
YPL026C	2611.26168203442	-0.459370504614029	0.149573859301741	-3.07119510560546	0.00213203785441935	0.0103610587890833
YPL025C	2918.01554210629	-0.141820575228036	0.115529554080053	-1.22756965832106	0.219608557669362	0.344681045866662
YPL024W	2488.17729664659	-0.0406146152413962	0.0904462902004621	-0.449046778495606	0.653397912013591	0.752184693106555
YPL023C	1674.05288023247	-0.0241605770230205	0.0518684527695898	-0.465804853103035	0.641355190976133	0.743774130877623
YPL022W	1745.5621465892	-0.0238883998148485	0.0537266311639966	-0.444628656167384	0.656588135002454	0.755364988916858
YPL021W	1297.32980806041	0.132856620733631	0.0736265070397412	1.80446725065905	0.0711580886777781	0.147899112821642
YPL020C	1262.06575485904	0.197642743764435	0.066246261393977	2.98345506003761	0.00285013887659684	0.012819275176342
YPL019C	2098.49532671258	-0.0279234993472039	0.064912127943901	-0.430173840107911	0.667069189894732	0.762686157818778
YPL018W	2231.67323494809	0.00018258837327119	0.0731007839448938	0.00249776217733633	0.998007076194394	0.998572359160236
YPL017C	2230.52592341987	-0.261870055839749	0.128942760130912	-2.03090158434548	0.0422649790429069	0.0994817927772086
YPL016W	958.791817820078	-0.000296278279511664	0.129763971109968	-0.00228320909862249	0.998178264293923	0.998602239204425
YPL015C	3297.13400187502	-0.135986404148956	0.114188160693812	-1.19089757924725	0.233693794992082	0.360856721025798
YPL014W	2667.40220101577	-0.165786956986573	0.105829473243016	-1.56654806932543	0.117220364360563	0.214858390290982
YPL013C	1232.40332227173	0.128535652525781	0.0633599311928949	2.02865833509925	0.0424931024197843	0.0999854351309344
YPL012W	1319.13932214468	0.097315581502527	0.0584135967997359	1.66597482151565	0.0957184294752116	0.184592364266333
YPL011C	1791.69185324233	0.123332231033758	0.0785867731471329	1.56937644968386	0.11656024819683	0.213759333962834
YPL010W	1829.24623492649	0.137902390426218	0.0840543623816795	1.64063335344835	0.100873547089152	0.192018449281237
YPL009C	1330.60086378547	0.29920793050653	0.0910951198212735	3.28456596899559	0.00102139583661574	0.00590121257688212
YPL008W	1368.86842850427	0.25606894880033	0.0932239739746424	2.7468143427353	0.00601771884543748	0.0226790509297824
YPL007C	1354.66243539117	0.220858827108672	0.0802135732842732	2.75338472113639	0.00589825384562362	0.0223110608528782
YPL006W	1678.5801860981	0.195866274885333	0.113681134019183	1.72294441443803	0.0848985774783614	0.168437708427825
YPL005W	1264.65654948507	0.303721850333604	0.0938055372944724	3.23778168212146	0.00120462954436609	0.00672475830265697
YPL004C	1800.76787090826	-0.00381144000747617	0.0569620562970363	-0.0669119104057779	0.9466518311574	0.964255706927806
YPL003W	1836.49209172691	0.0122758343677193	0.0577395275804665	0.212607114781317	0.831633421526479	0.887796004911029
YPL002C	1366.04995083726	0.215861340746118	0.103008219724251	2.09557393889507	0.0361200030742269	0.0886194242091971
YPL001W	1382.12274854557	0.203090414374085	0.101720123255848	1.99656083647549	0.0458729108128716	0.105823698270895
YPR001W	840.720480865614	0.240450612543755	0.0683999841332376	3.51536064796999	0.000439157165642224	0.00318919273630828
YPR002W	1284.04067260454	0.0842806727708187	0.0599015779562173	1.40698585323446	0.159431583719803	0.270933999654672
tF(GAA)P1	1607.82307857865	-0.00428896387958849	0.0547883615962851	-0.078282389811038	0.937603425365631	0.958770738586621
YPR002C-A	1201.57544377675	0.30434602600091	0.0719906037689397	4.2275798516392	2.36218354947333e-05	0.000342032560667593
YPR003C	1333.00446323115	0.129737168693722	0.087440146407531	1.48372542846689	0.137881777414659	0.24271864454708
YPR004C	1428.16108949278	0.114894047300771	0.0704160384746973	1.63164599698486	0.102754082491864	0.195011570957387
YPR005C	1894.33416495665	-0.15209103052803	0.0828910965841277	-1.83482951481611	0.0665309539748734	0.140414492469073
YPR006C	1503.83727134999	0.185473980239453	0.100542583048543	1.84473060683058	0.0650767362531133	0.138096912465958
YPR007C	1186.43723598396	0.305940840088387	0.0850430420325462	3.59748231926255	0.000321312329946616	0.0025310957897467
tG(GCC)P1	1503.12413904646	0.153780233163361	0.050362831665891	3.05344691862335	0.00226228740867737	0.0108081966394282
YPR008W	1232.73697814351	0.116872576329692	0.0559310453308736	2.08958326522067	0.036655251104969	0.0894357749681322
YPR009W	1552.4843734633	-0.143770540415439	0.0752510034232625	-1.91054648941724	0.0560628866082327	0.123639312351365
YPR010C	1438.07306554985	-0.012160898412894	0.0671744906197583	-0.181034471578368	0.856340518623378	0.904196895904085
tK(CUU)P	1646.15347240314	-0.0519550697707278	0.0782128329828268	-0.664278070353693	0.506512353993344	0.635027731248575
YPR010C-A	1998.71230022101	0.0196940174868526	0.0475196143022963	0.414439758739813	0.678552076467448	0.772077095975499
YPR011C	1348.69026323702	0.240868510253813	0.0785395253721098	3.06684448515076	0.00216331375282565	0.0104770219173859
YPR012W	1479.66620287566	0.199554418964934	0.0761439681383357	2.62075150328902	0.00877361881121801	0.0301972385787093
YPR013C	1735.1633107171	-0.111768692199847	0.0554139240150525	-2.01697847944293	0.0436977591871867	0.102004746090737
YPR014C	1561.35718789203	-0.118663278874417	0.063456839076077	-1.86998408055205	0.0614860285718156	0.132296065130466
YPR015C	1728.37642217417	-0.181780844419615	0.0715717270558311	-2.53984152538072	0.0110902707753032	0.0360293578382955
YPR016C	1317.93786671898	0.22895269739298	0.0606800266753094	3.77311464640704	0.00016122215677963	0.00146525837075724
YPR016W-A	1636.61975190467	0.305868684605422	0.103142203592871	2.96550465232219	0.00302186774768747	0.013417208049915
YPR017C	1940.01153537118	-0.05834218727851	0.058579586115755	-0.995947413544781	0.319275696409303	0.456311098468474
YPR018W	1785.50071316883	-0.038003957528679	0.0684417394197098	-0.555274571495396	0.578706869072263	0.691551283082126
YPR019W	1300.8731543888	0.253268853983397	0.0859706504275078	2.94599206501245	0.00321920658428501	0.0140413047682456
