	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YCR057C	622.40501122535	-5.08188163834165	0.423954419404062	-11.9868585058863	4.16399446392863e-33	8.59443101734979e-32
YCR059C	469.26286533213	-2.09562990152789	0.404413679805167	-5.18189667208462	2.1964088780799e-07	7.31642376149191e-07
YCR060W	214.445524229647	-2.1017169457739	0.340600566913728	-6.17062080905535	6.80223780806711e-10	2.93635268930617e-09
YCR061W	3231.86647619249	1.74693419675098	0.347528443302745	5.02673732299133	4.98894974791285e-07	1.60682731720284e-06
YCR063W	34.456005678228	-2.02420160258669	0.484400486422105	-4.17877698170354	2.93080905758005e-05	7.51012508607039e-05
YCR064C	2.98901661575103	2.76902597155521	1.66249042952424	1.66558912002136	0.0957952796397278	0.133996491611988
YCR065W	1174.67954361856	-1.74300838434676	0.321200319902475	-5.42654622783683	5.74549495754785e-08	2.04210033956255e-07
YCR066W	242.063322541766	0.60535083687902	0.322832946790216	1.87512099647125	0.0607760796253319	0.0891502868178714
YCR067C	1233.46975483537	-0.116046313584394	0.376289203031702	-0.308396607315404	0.757780563223593	0.797278058569454
YCR068W	649.70626930138	2.10614259780024	0.39183690959026	5.37504902231546	7.656184886615e-08	2.6914047528577e-07
YCR069W	3140.86555479559	1.66596556883116	0.356549985282283	4.67246006899203	2.97613389938423e-06	8.71921656784452e-06
YCR071C	91.2996790182441	-0.361845158841154	0.422599916871103	-0.85623575489609	0.391867389123743	0.457761013791684
YCR072C	429.495969426208	-5.52951103539708	0.473696619937784	-11.6731063779246	1.7491743134225e-31	3.25447823706059e-30
YCR073C	78.7396073011527	-0.228284634460329	0.360330432099946	-0.633542476914659	0.526379451409869	0.589879486487422
YCR073W-A	669.340595333586	1.20926847282853	0.310091844721582	3.89971066125352	9.63077103683569e-05	0.000229132391717747
YCR075C	50.2484253047634	-0.641171898662303	0.393655474086756	-1.62876408653979	0.103362970090802	0.143829808153665
YCR075W-A	7.48520044303983	-2.03228149411391	0.79217801084382	-2.56543537726975	0.0103046414403897	0.0176859608037063
YCR076C	173.336587131346	0.867592798431452	0.325632909449806	2.66432775451766	0.00771423609778714	0.013555346704543
YCR077C	1277.04809707008	-0.919938213913532	0.347335769597278	-2.64855593473763	0.00808364710032377	0.0141425267748646
YCR079W	209.125242396332	2.01981079778323	0.373564646480284	5.40685746580635	6.41401452508343e-08	2.27090784536738e-07
YCR081C-A	0	NA	NA	NA	NA	NA
YCR081W	196.993240194031	-0.804052830882521	0.387710789133693	-2.07384693286228	0.0380935288207467	0.0583724902125502
YCR082W	401.477736418744	1.43338658299346	0.31329391748133	4.57521357106743	4.75734426618327e-06	1.35902949909348e-05
YCR083W	290.839390406415	1.2320332335133	0.400146990767589	3.07895164012088	0.00207730398782314	0.00400787925994491
YCR084C	2602.64723340962	-0.320768205477355	0.362312684794072	-0.885335288936046	0.37597582250648	0.441204534674423
YCR085W	0.359408082662599	0.7088525169614	1.71262500863452	0.413898263418779	0.678948615737541	0.728060668964129
YCR086W	132.704090685095	-0.523618822757215	0.374589912753628	-1.39784549698113	0.162159468524145	0.214208468387436
YCR087C-A	57.9661350473637	-4.43376206520441	0.607258569376175	-7.30127541840888	2.85052564284722e-13	1.6293431969222e-12
YCR087W	8.4662312509425	0.421199248600766	0.564067347789695	0.746718012044556	0.455233794810394	0.520325094175199
